#separator:tab
#html:false
#notetype:Portuguese (EP) – Spoken Frequency
#deck:Portuguese::European Portuguese - Spoken - First 5000
#columns:Rank	Lemma_PT	POS	Gloss_EN	Example_PT	Example_EN	Is_MWE	Raw_Freq	Freq_per_million	Tags
#tags column:10
3813	anular	verb				0	7353	11.557	freq::3501-4000 freq500::3501-4000 freq1000::3001-4000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
3814	mito	noun				0	7353	11.557	freq::3501-4000 freq500::3501-4000 freq1000::3001-4000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
3815	orçamento	noun				0	7353	11.557	freq::3501-4000 freq500::3501-4000 freq1000::3001-4000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
3816	debate	noun				0	7352	11.556	freq::3501-4000 freq500::3501-4000 freq1000::3001-4000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
3817	tornozelo	noun				0	7347	11.548	freq::3501-4000 freq500::3501-4000 freq1000::3001-4000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
3818	crença	noun				0	7341	11.539	freq::3501-4000 freq500::3501-4000 freq1000::3001-4000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
3819	volante	noun				0	7339	11.535	freq::3501-4000 freq500::3501-4000 freq1000::3001-4000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
3820	salvação	noun				0	7334	11.528	freq::3501-4000 freq500::3501-4000 freq1000::3001-4000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
3821	levaa	unk				0	7322	11.509	freq::3501-4000 freq500::3501-4000 freq1000::3001-4000 pos::unk source::opensubtitles_ep_v2018 variety::EP register::spoken
3822	hostil	adj				0	7315	11.498	freq::3501-4000 freq500::3501-4000 freq1000::3001-4000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
3823	instável	adj				0	7315	11.498	freq::3501-4000 freq500::3501-4000 freq1000::3001-4000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
3824	irritante	adj				0	7312	11.493	freq::3501-4000 freq500::3501-4000 freq1000::3001-4000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
3825	quarenta	num				0	7312	11.493	freq::3501-4000 freq500::3501-4000 freq1000::3001-4000 pos::num source::opensubtitles_ep_v2018 variety::EP register::spoken
3826	parceira	noun				0	7309	11.488	freq::3501-4000 freq500::3501-4000 freq1000::3001-4000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
3827	t-shirt	noun				0	7309	11.488	freq::3501-4000 freq500::3501-4000 freq1000::3001-4000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
3828	pântano	noun				0	7308	11.487	freq::3501-4000 freq500::3501-4000 freq1000::3001-4000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
3829	potencial	adj				0	7307	11.485	freq::3501-4000 freq500::3501-4000 freq1000::3001-4000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
3830	quinto	adj				0	7306	11.484	freq::3501-4000 freq500::3501-4000 freq1000::3001-4000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
3831	rude	adj				0	7304	11.480	freq::3501-4000 freq500::3501-4000 freq1000::3001-4000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
3832	predador	noun				0	7303	11.479	freq::3501-4000 freq500::3501-4000 freq1000::3001-4000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
3833	saudação	noun				0	7300	11.474	freq::3501-4000 freq500::3501-4000 freq1000::3001-4000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
3834	arriscado	adj				0	7295	11.466	freq::3501-4000 freq500::3501-4000 freq1000::3001-4000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
3835	guitarra	noun				0	7295	11.466	freq::3501-4000 freq500::3501-4000 freq1000::3001-4000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
3836	fatal	adj				0	7294	11.465	freq::3501-4000 freq500::3501-4000 freq1000::3001-4000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
3837	mi	noun				0	7292	11.462	freq::3501-4000 freq500::3501-4000 freq1000::3001-4000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
3838	pornografia	noun				0	7286	11.452	freq::3501-4000 freq500::3501-4000 freq1000::3001-4000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
3839	fúria	noun				0	7285	11.451	freq::3501-4000 freq500::3501-4000 freq1000::3001-4000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
3840	escavar	verb				0	7282	11.446	freq::3501-4000 freq500::3501-4000 freq1000::3001-4000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
3841	executivo	adj				0	7278	11.440	freq::3501-4000 freq500::3501-4000 freq1000::3001-4000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
3842	vadia	noun				0	7275	11.435	freq::3501-4000 freq500::3501-4000 freq1000::3001-4000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
3843	fralda	noun				0	7268	11.424	freq::3501-4000 freq500::3501-4000 freq1000::3001-4000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
3844	dai	intj				0	7266	11.421	freq::3501-4000 freq500::3501-4000 freq1000::3001-4000 pos::intj source::opensubtitles_ep_v2018 variety::EP register::spoken
3845	armada	noun				0	7265	11.419	freq::3501-4000 freq500::3501-4000 freq1000::3001-4000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
3846	acampar	verb				0	7262	11.414	freq::3501-4000 freq500::3501-4000 freq1000::3001-4000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
3847	bigode	noun				0	7259	11.410	freq::3501-4000 freq500::3501-4000 freq1000::3001-4000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
3848	maquilhagem	noun				0	7254	11.402	freq::3501-4000 freq500::3501-4000 freq1000::3001-4000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
3849	esquilo	noun				0	7252	11.399	freq::3501-4000 freq500::3501-4000 freq1000::3001-4000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
3850	loira	noun				0	7244	11.386	freq::3501-4000 freq500::3501-4000 freq1000::3001-4000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
3851	teres vindo	mwe				1	7243	11.385	freq::3501-4000 freq500::3501-4000 freq1000::3001-4000 pos::mwe source::opensubtitles_ep_v2018 variety::EP register::spoken
3852	rata	noun				0	7242	11.383	freq::3501-4000 freq500::3501-4000 freq1000::3001-4000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
3853	ruína	noun				0	7238	11.377	freq::3501-4000 freq500::3501-4000 freq1000::3001-4000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
3854	nesses	det				0	7235	11.372	freq::3501-4000 freq500::3501-4000 freq1000::3001-4000 pos::det source::opensubtitles_ep_v2018 variety::EP register::spoken
3855	bico	noun				0	7228	11.361	freq::3501-4000 freq500::3501-4000 freq1000::3001-4000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
3856	tráfico	noun				0	7227	11.359	freq::3501-4000 freq500::3501-4000 freq1000::3001-4000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
3857	copiar	verb				0	7226	11.358	freq::3501-4000 freq500::3501-4000 freq1000::3001-4000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
3858	múltiplo	adj				0	7218	11.345	freq::3501-4000 freq500::3501-4000 freq1000::3001-4000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
3859	assentar	verb				0	7213	11.337	freq::3501-4000 freq500::3501-4000 freq1000::3001-4000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
3860	escândalo	noun				0	7206	11.326	freq::3501-4000 freq500::3501-4000 freq1000::3001-4000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
3861	cartaz	noun				0	7205	11.325	freq::3501-4000 freq500::3501-4000 freq1000::3001-4000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
3862	sujar	verb				0	7191	11.303	freq::3501-4000 freq500::3501-4000 freq1000::3001-4000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
3863	ronda	noun				0	7189	11.300	freq::3501-4000 freq500::3501-4000 freq1000::3001-4000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
3864	careca	adj				0	7180	11.286	freq::3501-4000 freq500::3501-4000 freq1000::3001-4000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
3865	nu	noun				0	7176	11.279	freq::3501-4000 freq500::3501-4000 freq1000::3001-4000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
3866	promotor	noun				0	7175	11.278	freq::3501-4000 freq500::3501-4000 freq1000::3001-4000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
3867	rancho	noun				0	7171	11.271	freq::3501-4000 freq500::3501-4000 freq1000::3001-4000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
3868	bloqueio	noun				0	7170	11.270	freq::3501-4000 freq500::3501-4000 freq1000::3001-4000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
3869	ex-mulher	noun				0	7168	11.267	freq::3501-4000 freq500::3501-4000 freq1000::3001-4000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
3870	drone	noun				0	7162	11.257	freq::3501-4000 freq500::3501-4000 freq1000::3001-4000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
3871	sanguíneo	adj				0	7162	11.257	freq::3501-4000 freq500::3501-4000 freq1000::3001-4000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
3872	estupor	noun				0	7158	11.251	freq::3501-4000 freq500::3501-4000 freq1000::3001-4000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
3873	avenida	noun				0	7156	11.248	freq::3501-4000 freq500::3501-4000 freq1000::3001-4000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
3874	glorioso	adj				0	7155	11.246	freq::3501-4000 freq500::3501-4000 freq1000::3001-4000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
3875	queca	noun				0	7151	11.240	freq::3501-4000 freq500::3501-4000 freq1000::3001-4000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
3876	gatinho	noun				0	7148	11.235	freq::3501-4000 freq500::3501-4000 freq1000::3001-4000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
3877	vodka	noun				0	7148	11.235	freq::3501-4000 freq500::3501-4000 freq1000::3001-4000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
3878	varrer	verb				0	7147	11.234	freq::3501-4000 freq500::3501-4000 freq1000::3001-4000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
3879	avariar	verb				0	7140	11.223	freq::3501-4000 freq500::3501-4000 freq1000::3001-4000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
3880	carrinho	noun				0	7140	11.223	freq::3501-4000 freq500::3501-4000 freq1000::3001-4000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
3881	fórmula	noun				0	7129	11.205	freq::3501-4000 freq500::3501-4000 freq1000::3001-4000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
3882	perturbado	verb				0	7125	11.199	freq::3501-4000 freq500::3501-4000 freq1000::3001-4000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
3883	libertação	noun				0	7120	11.191	freq::3501-4000 freq500::3501-4000 freq1000::3001-4000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
3884	lorque	noun				0	7119	11.190	freq::3501-4000 freq500::3501-4000 freq1000::3001-4000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
3885	media	noun				0	7110	11.175	freq::3501-4000 freq500::3501-4000 freq1000::3001-4000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
3886	cartel	noun				0	7108	11.172	freq::3501-4000 freq500::3501-4000 freq1000::3001-4000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
3887	maricas	adj				0	7107	11.171	freq::3501-4000 freq500::3501-4000 freq1000::3001-4000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
3888	ladrar	verb				0	7105	11.168	freq::3501-4000 freq500::3501-4000 freq1000::3001-4000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
3889	soviético	adj				0	7105	11.168	freq::3501-4000 freq500::3501-4000 freq1000::3001-4000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
3890	espanhol	noun				0	7103	11.164	freq::3501-4000 freq500::3501-4000 freq1000::3001-4000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
3891	independentemente	adv				0	7100	11.160	freq::3501-4000 freq500::3501-4000 freq1000::3001-4000 pos::adv source::opensubtitles_ep_v2018 variety::EP register::spoken
3892	brigar	noun				0	7099	11.158	freq::3501-4000 freq500::3501-4000 freq1000::3001-4000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
3893	abortar	verb				0	7096	11.153	freq::3501-4000 freq500::3501-4000 freq1000::3001-4000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
3894	balcão	noun				0	7094	11.150	freq::3501-4000 freq500::3501-4000 freq1000::3001-4000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
3895	vasculhar	verb				0	7093	11.149	freq::3501-4000 freq500::3501-4000 freq1000::3001-4000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
3896	condicional	adj				0	7090	11.144	freq::3501-4000 freq500::3501-4000 freq1000::3001-4000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
3897	profecia	noun				0	7088	11.141	freq::3501-4000 freq500::3501-4000 freq1000::3001-4000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
3898	suar	verb				0	7086	11.138	freq::3501-4000 freq500::3501-4000 freq1000::3001-4000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
3899	mergulho	noun				0	7078	11.125	freq::3501-4000 freq500::3501-4000 freq1000::3001-4000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
3900	troféu	noun				0	7077	11.124	freq::3501-4000 freq500::3501-4000 freq1000::3001-4000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
3901	candidatar	verb				0	7066	11.106	freq::3501-4000 freq500::3501-4000 freq1000::3001-4000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
3902	guião	noun				0	7066	11.106	freq::3501-4000 freq500::3501-4000 freq1000::3001-4000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
3903	negativo	noun				0	7063	11.102	freq::3501-4000 freq500::3501-4000 freq1000::3001-4000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
3904	dramático	adj				0	7058	11.094	freq::3501-4000 freq500::3501-4000 freq1000::3001-4000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
3905	inscrever	verb				0	7057	11.092	freq::3501-4000 freq500::3501-4000 freq1000::3001-4000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
3906	março	noun				0	7052	11.084	freq::3501-4000 freq500::3501-4000 freq1000::3001-4000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
3907	especialidade	noun				0	7051	11.083	freq::3501-4000 freq500::3501-4000 freq1000::3001-4000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
3908	arrombar	verb				0	7048	11.078	freq::3501-4000 freq500::3501-4000 freq1000::3001-4000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
3909	cozinheiro	noun				0	7045	11.073	freq::3501-4000 freq500::3501-4000 freq1000::3001-4000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
3910	raptor	noun				0	7043	11.070	freq::3501-4000 freq500::3501-4000 freq1000::3001-4000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
3911	preservativo	noun				0	7038	11.062	freq::3501-4000 freq500::3501-4000 freq1000::3001-4000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
3912	congressista	noun				0	7030	11.050	freq::3501-4000 freq500::3501-4000 freq1000::3001-4000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
3913	expandir	verb				0	7026	11.043	freq::3501-4000 freq500::3501-4000 freq1000::3001-4000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
3914	impor	verb				0	7025	11.042	freq::3501-4000 freq500::3501-4000 freq1000::3001-4000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
3915	talentoso	adj				0	7016	11.028	freq::3501-4000 freq500::3501-4000 freq1000::3001-4000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
3916	arrependido	adj				0	7015	11.026	freq::3501-4000 freq500::3501-4000 freq1000::3001-4000 pos::adj source::opensubtitles_ep_v2018 variety::EP register::spoken
3917	brevemente	adv				0	7011	11.020	freq::3501-4000 freq500::3501-4000 freq1000::3001-4000 pos::adv source::opensubtitles_ep_v2018 variety::EP register::spoken
3918	legado	noun				0	7011	11.020	freq::3501-4000 freq500::3501-4000 freq1000::3001-4000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
3919	boxe	noun				0	7009	11.017	freq::3501-4000 freq500::3501-4000 freq1000::3001-4000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
3920	massacre	noun				0	7009	11.017	freq::3501-4000 freq500::3501-4000 freq1000::3001-4000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
3921	traçar	verb				0	7009	11.017	freq::3501-4000 freq500::3501-4000 freq1000::3001-4000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
3922	euro	noun				0	7006	11.012	freq::3501-4000 freq500::3501-4000 freq1000::3001-4000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
3923	desapontar	verb				0	6999	11.001	freq::3501-4000 freq500::3501-4000 freq1000::3001-4000 pos::verb source::opensubtitles_ep_v2018 variety::EP register::spoken
3924	pulseira	noun				0	6998	10.999	freq::3501-4000 freq500::3501-4000 freq1000::3001-4000 pos::noun source::opensubtitles_ep_v2018 variety::EP register::spoken
